时间,设备编号,顶板离层速率,锚杆轴力增量,锚索轴力增量,支架阻力,涌水量,微震能量,距水体/岩溶体距离,数据质量,风险等级
2025/12/27 9:21,监测1,0,0,0,0.48,10.92,68.47,121.1,正常,低风险
2025/12/27 9:19,监测1,0,0,0,0.48,4.96,60.71,121.09,正常,低风险
2025/12/27 9:16,监测1,0,0,0,0.48,11.27,38.31,121.07,正常,低风险
2025/12/27 9:13,监测1,0,0,0,0.49,7.05,79.02,121.06,正常,低风险
2025/12/27 9:10,监测1,0,0,0,0.48,10.66,65.42,121.05,正常,低风险
2025/12/27 9:08,监测1,0,0,0,0.49,8.16,21.59,121.04,正常,低风险
2025/12/27 9:05,监测1,0.14,0.23,0.23,0.51,14.64,105.1,121.02,正常,低风险
2025/12/27 9:02,监测1,0,0,0,0.5,8.32,30.94,121.01,正常,低风险
2025/12/27 8:59,监测1,0,0,0,0.48,10.43,44.78,121,正常,低风险
2025/12/27 8:57,监测1,0,0,0,0.48,7.71,42.2,120.99,正常,低风险
2025/12/27 8:54,监测1,0,0,0,0.49,12.22,25.61,120.97,正常,低风险
2025/12/27 8:51,监测1,0,0,0,0.48,11.23,38.26,120.96,正常,低风险
2025/12/27 8:48,监测1,0,0,0,0.5,7.66,61.88,120.95,正常,低风险
2025/12/27 8:46,监测1,0,0,0,0.48,11.12,25.22,120.94,正常,低风险
2025/12/27 8:43,监测1,0,0,0,0.5,10.33,51,120.92,正常,低风险
2025/12/27 8:40,监测1,0,0,0,0.48,8.5,20.2,120.91,正常,低风险
2025/12/27 8:36,监测1,0,0,0,0.48,10.78,27.91,120.9,正常,低风险
2025/12/27 8:33,监测1,0,0,0,0.49,10.01,24.03,120.89,正常,低风险
2025/12/27 8:31,监测1,0,0,0,0.5,11.88,69.55,120.87,正常,低风险
2025/12/27 8:28,监测1,0.07,0.12,0.11,0.5,12.99,130.94,120.86,正常,低风险
2025/12/27 8:25,监测1,0,0,0,0.5,9.72,76.16,120.85,正常,低风险
2025/12/27 8:22,监测1,0,0,0,0.48,11.93,52.51,120.84,正常,低风险
2025/12/27 8:20,监测1,0,0,0,0.49,11.98,68.88,120.82,正常,低风险
2025/12/27 8:17,监测1,0,0,0,0.48,5.71,61.15,120.81,正常,低风险
2025/12/27 8:14,监测1,0,0,0,0.48,9.74,49.19,120.8,正常,低风险
2025/12/27 8:11,监测1,0,0,0,0.5,6.44,24.62,120.79,正常,低风险
2025/12/27 8:09,监测1,0,0,0,0.48,9.63,34.85,120.77,正常,低风险
2025/12/27 8:06,监测1,0,0,0,0.49,6.88,25.04,120.76,正常,低风险
2025/12/27 8:03,监测1,0,0,0,0.48,9.79,74.66,120.75,正常,低风险
2025/12/27 8:00,监测1,0,0,0,0.49,9.65,77.57,120.74,正常,低风险
2025/12/27 7:58,监测1,0,0,0,0.49,10.3,70.56,120.72,正常,低风险
2025/12/27 7:55,监测1,0,0,0,0.48,5.03,79.68,120.71,正常,低风险
2025/12/27 7:52,监测1,0,0,0,0.48,5.96,68.77,120.7,正常,低风险
2025/12/27 7:49,监测1,0,0,0,0.48,12.1,54.81,120.69,正常,低风险
2025/12/27 7:47,监测1,0,0,0,0.48,11.33,71.66,120.67,正常,低风险
2025/12/27 7:44,监测1,0,0,0,0.48,9.65,42.48,120.66,正常,低风险
2025/12/27 7:40,监测1,0,0,0,0.49,10.33,26.34,120.65,正常,低风险
2025/12/27 7:37,监测1,0,0,0,0.48,6.85,21.24,120.64,正常,低风险
2025/12/27 7:34,监测1,0.08,0.13,0.13,0.5,11.6,105.59,120.62,正常,低风险
2025/12/27 7:32,监测1,0,0,0,0.5,5.76,29.29,120.61,正常,低风险
2025/12/27 7:29,监测1,0.05,0.08,0.08,0.5,10.05,160.05,120.6,正常,低风险
2025/12/27 7:26,监测1,0,0,0,0.48,7.65,21.66,120.59,正常,低风险
2025/12/27 7:23,监测1,0,0,0,0.49,7.9,60.58,120.57,正常,低风险
2025/12/27 7:21,监测1,0,0,0,0.48,7.6,31.45,120.56,正常,低风险
2025/12/27 7:18,监测1,0,0,0,0.48,9.47,70.87,120.55,正常,低风险
2025/12/27 7:15,监测1,0.01,0.02,0.02,0.51,9.34,157.07,120.54,正常,低风险
2025/12/27 7:12,监测1,0,0,0,0.49,7.76,57.36,120.52,正常,低风险
2025/12/27 7:10,监测1,0,0,0,0.5,10.35,60.75,120.51,正常,低风险
2025/12/27 7:07,监测1,0,0,0,0.48,5.77,35.97,120.5,正常,低风险
2025/12/27 7:04,监测1,0,0,0,0.48,7.84,41.89,120.49,正常,低风险
2025/12/27 7:01,监测1,0,0,0,0.48,7.74,62.76,120.47,正常,低风险
2025/12/27 6:59,监测1,0,0,0,0.48,6.08,71.42,120.46,正常,低风险
2025/12/27 6:56,监测1,0,0,0,0.49,12.19,21.22,120.45,正常,低风险
2025/12/27 6:53,监测1,0.11,0.18,0.18,0.5,9.53,109.09,120.44,正常,低风险
2025/12/27 6:50,监测1,0.12,0.2,0.2,0.52,14.18,106.38,120.42,正常,低风险
2025/12/27 6:48,监测1,0,0,0,0.48,9.52,78.97,120.41,正常,低风险
2025/12/27 6:44,监测1,0,0,0,0.49,8.61,70.8,120.4,正常,低风险
2025/12/27 6:41,监测1,0,0,0,0.48,7.56,53.91,120.39,正常,低风险
2025/12/27 6:38,监测1,0,0,0,0.48,8.03,37.01,120.37,正常,低风险
2025/12/27 6:35,监测1,0,0,0,0.48,5.42,32.17,120.36,正常,低风险
2025/12/27 6:33,监测1,0,0,0,0.49,7.65,61.78,120.35,正常,低风险
2025/12/27 6:30,监测1,0,0,0,0.48,10.48,22.24,120.34,正常,低风险
2025/12/27 6:27,监测1,0,0,0,0.49,7.8,49.68,120.32,正常,低风险
2025/12/27 6:24,监测1,0,0,0,0.5,9.52,56.09,120.31,正常,低风险
2025/12/27 6:22,监测1,0,0,0,0.49,6.54,46.89,120.3,正常,低风险
2025/12/27 6:19,监测1,0,0,0,0.48,7.61,22.02,120.29,正常,低风险
2025/12/27 6:16,监测1,0,0,0,0.48,9.56,76.66,120.27,正常,低风险
2025/12/27 6:13,监测1,0,0,0,0.48,8.49,76.16,120.26,正常,低风险
2025/12/27 6:11,监测1,0,0,0,0.49,9.28,70.85,120.25,正常,低风险
2025/12/27 6:08,监测1,0,0,0,0.48,9.87,44.99,120.24,正常,低风险
2025/12/27 6:05,监测1,0,0,0,0.48,10.06,57,120.22,正常,低风险
2025/12/27 6:02,监测1,0,0,0,0.48,5.26,41.18,120.21,正常,低风险
2025/12/27 6:00,监测1,0,0,0,0.5,6.85,43.08,120.2,正常,低风险
2025/12/27 5:57,监测1,0,0,0,0.49,5.39,45.36,120.19,正常,低风险
2025/12/27 5:54,监测1,0,0,0,0.48,7.25,31.72,120.17,正常,低风险
2025/12/27 5:50,监测1,0,0,0,0.48,11.34,70.82,120.16,正常,低风险
2025/12/27 5:47,监测1,0,0,0,0.48,5.3,32.74,120.15,正常,低风险
2025/12/27 5:45,监测1,0,0,0,0.48,9.56,78.22,120.14,正常,低风险
2025/12/27 5:42,监测1,0,0,0,0.48,7.13,54.65,120.12,正常,低风险
2025/12/27 5:39,监测1,0.01,0.02,0.02,0.51,8.26,141.75,120.11,正常,低风险
2025/12/27 5:36,监测1,0,0,0,0.5,5.44,41.83,120.1,正常,低风险
2025/12/27 5:34,监测1,0,0,0,0.48,5.31,76.93,120.09,正常,低风险
2025/12/27 5:31,监测1,0,0,0,0.48,8.09,63.23,120.07,正常,低风险
2025/12/27 5:28,监测1,0,0,0,0.48,9.99,47.06,120.06,正常,低风险
2025/12/27 5:25,监测1,0,0,0,0.49,10.28,55.07,120.05,正常,低风险
2025/12/27 5:23,监测1,0,0,0,0.49,10.16,27.92,120.04,正常,低风险
2025/12/27 5:20,监测1,0,0,0,0.48,10.54,26.15,120.02,正常,低风险
2025/12/27 5:17,监测1,0,0,0,0.48,9.16,55.97,120.01,正常,低风险
2025/12/27 5:14,监测1,0,0,0,0.48,7.55,33.83,120,正常,低风险
2025/12/27 5:12,监测1,0,0,0,0.49,4.99,74.12,119.99,正常,低风险
2025/12/27 5:09,监测1,0,0,0,0.48,11.44,36.82,119.97,正常,低风险
2025/12/27 5:06,监测1,0,0,0,0.48,10.6,22.37,119.96,正常,低风险
2025/12/27 5:03,监测1,0,0,0,0.48,6.22,25.22,119.95,正常,低风险
2025/12/27 5:01,监测1,0,0,0,0.49,10.34,76.34,119.94,正常,低风险
2025/12/27 4:58,监测1,0,0,0,0.48,9.56,67.81,119.92,正常,低风险
2025/12/27 4:54,监测1,0,0,0,0.48,10.04,60.26,119.91,正常,低风险
2025/12/27 4:51,监测1,0,0,0,0.48,7.3,25.33,119.9,正常,低风险
2025/12/27 4:48,监测1,0,0,0,0.48,5.4,59.35,119.89,正常,低风险
2025/12/27 4:45,监测1,0,0,0,0.48,7.03,78.38,119.87,正常,低风险
2025/12/27 4:43,监测1,0,0,0,0.48,6.24,23,119.86,正常,低风险
2025/12/27 4:40,监测1,0,0,0,0.49,7.2,78.55,119.85,正常,低风险
2025/12/27 4:37,监测1,0,0,0,0.48,6.49,31.02,119.84,正常,低风险
2025/12/27 4:34,监测1,0,0,0,0.48,5.53,48.03,119.82,正常,低风险
2025/12/27 4:32,监测1,0,0,0,0.5,6.82,30.3,119.81,正常,低风险
2025/12/27 4:29,监测1,0,0,0,0.48,11,75.56,119.8,正常,低风险
2025/12/27 4:26,监测1,0,0,0,0.48,5.1,48.09,119.79,正常,低风险
2025/12/27 4:23,监测1,0,0,0,0.48,5.28,59.18,119.77,正常,低风险
2025/12/27 4:21,监测1,0,0,0,0.5,9.18,62.36,119.76,正常,低风险
2025/12/27 4:18,监测1,0,0,0,0.48,10.96,34.33,119.75,正常,低风险
2025/12/27 4:15,监测1,0,0,0,0.48,8.74,28.51,119.74,正常,低风险
2025/12/27 4:13,监测1,0,0,0,0.48,5.59,49.76,119.72,正常,低风险
2025/12/27 4:10,监测1,0,0,0,0.49,6.77,22.4,119.71,正常,低风险
2025/12/27 4:07,监测1,0.03,0.05,0.05,0.51,12.8,142.86,119.7,正常,低风险
2025/12/27 4:04,监测1,0,0,0,0.48,7.25,44.31,119.69,正常,低风险
2025/12/27 4:02,监测1,0,0,0,0.48,6.72,72.74,119.67,正常,低风险
2025/12/27 3:57,监测1,0.01,0.02,0.02,0.5,9.43,88.97,119.66,正常,低风险
2025/12/27 3:55,监测1,0,0,0,0.48,11.23,74.49,119.65,正常,低风险
2025/12/27 3:52,监测1,0,0,0,0.48,10.47,71.19,119.64,正常,低风险
2025/12/27 3:49,监测1,0,0,0,0.49,5.81,20.8,119.62,正常,低风险
2025/12/27 3:47,监测1,0,0,0,0.5,8.75,47.04,119.61,正常,低风险
2025/12/27 3:44,监测1,0,0,0,0.49,5.71,70.01,119.6,正常,低风险
2025/12/27 3:41,监测1,0,0,0,0.48,10.8,70.55,119.59,正常,低风险
2025/12/27 3:38,监测1,0,0,0,0.49,8.55,79.39,119.57,正常,低风险
2025/12/27 3:36,监测1,0,0,0,0.48,6.03,22.38,119.56,正常,低风险
2025/12/27 3:33,监测1,0,0,0,0.49,5.59,75.01,119.55,正常,低风险
2025/12/27 3:30,监测1,0,0,0,0.5,11.1,46.46,119.54,正常,低风险
2025/12/27 3:27,监测1,0,0,0,0.48,5.63,52.42,119.52,正常,低风险
2025/12/27 3:25,监测1,0,0,0,0.49,6.25,68.65,119.51,正常,低风险
2025/12/27 3:22,监测1,0,0,0,0.49,7.11,47.38,119.5,正常,低风险
2025/12/27 3:19,监测1,0,0,0,0.48,6.52,70.03,119.49,正常,低风险
2025/12/27 3:16,监测1,0.1,0.17,0.17,0.51,13.02,138.23,119.47,正常,低风险
2025/12/27 3:14,监测1,0,0,0,0.49,12.18,77.22,119.46,正常,低风险
2025/12/27 3:11,监测1,0.12,0.2,0.21,0.5,14.16,126.28,119.45,正常,低风险
2025/12/27 3:08,监测1,0,0,0,0.48,10.48,25.9,119.44,正常,低风险
2025/12/27 3:05,监测1,0,0,0,0.48,11.55,75.14,119.42,正常,低风险
2025/12/27 3:01,监测1,0,0,0,0.48,6.98,21.81,119.41,正常,低风险
2025/12/27 2:59,监测1,0,0,0,0.48,11.77,65.62,119.4,正常,低风险
2025/12/27 2:56,监测1,0,0,0,0.49,7.49,67.72,119.39,正常,低风险
2025/12/27 2:53,监测1,0,0,0,0.48,12.03,41.32,119.37,正常,低风险
2025/12/27 2:50,监测1,0,0,0,0.48,6.36,28.99,119.36,正常,低风险
2025/12/27 2:48,监测1,0,0,0,0.5,9.71,27.94,119.35,正常,低风险
2025/12/27 2:45,监测1,0,0,0,0.5,7.93,49.64,119.34,正常,低风险
2025/12/27 2:42,监测1,0,0,0,0.5,12.21,43.35,119.32,正常,低风险
2025/12/27 2:39,监测1,0.01,0.02,0.02,0.51,12.32,149.18,119.31,正常,低风险
2025/12/27 2:37,监测1,0,0,0,0.49,12.36,27.56,119.3,正常,低风险
2025/12/27 2:34,监测1,0,0,0,0.49,11.82,32.52,119.29,正常,低风险
2025/12/27 2:31,监测1,0,0,0,0.48,5.09,32.37,119.27,正常,低风险
2025/12/27 2:28,监测1,0,0,0,0.49,9.43,40.46,119.26,正常,低风险
2025/12/27 2:26,监测1,0,0,0,0.5,5.39,72.36,119.25,正常,低风险
2025/12/27 2:23,监测1,0,0,0,0.48,10.21,45.16,119.24,正常,低风险
2025/12/27 2:20,监测1,0,0,0,0.48,5.07,22.38,119.22,正常,低风险
2025/12/27 2:17,监测1,0,0,0,0.49,7.2,24.91,119.21,正常,低风险
2025/12/27 2:15,监测1,0.11,0.18,0.19,0.52,10.37,153.41,119.2,正常,低风险
2025/12/27 2:12,监测1,0,0,0,0.49,8.84,73.06,119.19,正常,低风险
2025/12/27 2:09,监测1,0,0,0,0.48,9.1,50,119.17,正常,低风险
2025/12/27 2:05,监测1,0,0,0,0.49,5.6,68.21,119.16,正常,低风险
2025/12/27 2:02,监测1,0,0,0,0.48,6.42,53.15,119.15,正常,低风险
2025/12/27 2:00,监测1,0,0,0,0.48,11.89,74.86,119.14,正常,低风险
2025/12/27 1:57,监测1,0,0,0,0.48,9.51,26.21,119.12,正常,低风险
2025/12/27 1:54,监测1,0,0,0,0.49,10.99,59.17,119.11,正常,低风险
2025/12/27 1:51,监测1,0,0,0,0.48,9.91,75.91,119.1,正常,低风险
2025/12/27 1:49,监测1,0,0,0,0.48,6.91,57.83,119.09,正常,低风险
2025/12/27 1:46,监测1,0,0,0,0.48,6.63,64.43,119.07,正常,低风险
2025/12/27 1:43,监测1,0,0,0,0.5,6.63,76.26,119.06,正常,低风险
2025/12/27 1:40,监测1,0,0,0,0.49,8.21,27.17,119.05,正常,低风险
2025/12/27 1:38,监测1,0,0,0,0.48,8.27,65.14,119.04,正常,低风险
2025/12/27 1:35,监测1,0,0,0,0.48,7.95,47.05,119.02,正常,低风险
2025/12/27 1:32,监测1,0,0,0,0.5,10.01,54.83,119.01,正常,低风险
2025/12/27 1:29,监测1,0,0,0,0.49,10.06,21.66,119,正常,低风险
2025/12/27 1:27,监测1,0,0,0,0.5,5.11,40.3,118.99,正常,低风险
2025/12/27 1:24,监测1,0,0,0,0.48,7.36,30.65,118.97,正常,低风险
2025/12/27 1:21,监测1,0,0,0,0.48,6.61,64.68,118.96,正常,低风险
2025/12/27 1:18,监测1,0,0,0,0.49,6.75,30.21,118.95,正常,低风险
2025/12/27 1:16,监测1,0,0,0,0.48,6.69,52.59,118.94,正常,低风险
2025/12/27 1:13,监测1,0.02,0.03,0.03,0.5,10.48,151.76,118.92,正常,低风险
2025/12/27 1:09,监测1,0,0,0,0.49,9.03,65.01,118.91,正常,低风险
2025/12/27 1:06,监测1,0,0,0,0.48,7.74,44.43,118.9,正常,低风险
2025/12/27 1:03,监测1,0,0,0,0.48,9.54,26.21,118.89,正常,低风险
2025/12/27 1:00,监测1,0,0,0,0.48,6.68,79.48,118.87,正常,低风险
2025/12/27 0:58,监测1,0,0,0,0.5,6.31,37.16,118.86,正常,低风险
2025/12/27 0:55,监测1,0,0,0,0.48,10.12,23.15,118.85,正常,低风险
2025/12/27 0:52,监测1,0,0,0,0.48,11.69,58.11,118.84,正常,低风险
2025/12/27 0:49,监测1,0,0,0,0.49,5.31,60.5,118.82,正常,低风险
2025/12/27 0:47,监测1,0,0,0,0.48,7.62,76.32,118.81,正常,低风险
2025/12/27 0:44,监测1,0,0,0,0.5,6.17,24.71,118.8,正常,低风险
2025/12/27 0:41,监测1,0,0,0,0.5,5.32,54.8,118.79,正常,低风险
2025/12/27 0:38,监测1,0,0,0,0.48,5.38,48.02,118.77,正常,低风险
2025/12/27 0:36,监测1,0,0,0,0.5,7.91,21.46,118.76,正常,低风险
2025/12/27 0:33,监测1,0,0,0,0.49,5.94,78.08,118.75,正常,低风险
2025/12/27 0:30,监测1,0,0,0,0.48,7.66,39.8,118.74,正常,低风险
2025/12/27 0:28,监测1,0,0,0,0.48,5.55,35.41,118.72,正常,低风险
2025/12/27 0:25,监测1,0,0,0,0.49,12.04,32.27,118.71,正常,低风险
2025/12/27 0:22,监测1,0,0,0,0.49,10.14,44.91,118.7,正常,低风险
2025/12/27 0:19,监测1,0,0,0,0.49,11.89,64.27,118.69,正常,低风险
2025/12/27 0:15,监测1,0,0,0,0.49,10.08,44.74,118.67,正常,低风险
2025/12/27 0:12,监测1,0,0,0,0.48,5.77,51,118.66,正常,低风险
2025/12/27 0:10,监测1,0,0,0,0.48,5.72,21.69,118.65,正常,低风险
2025/12/27 0:07,监测1,0,0,0,0.48,5.21,30.47,118.64,正常,低风险
2025/12/27 0:04,监测1,0,0,0,0.49,5.86,71.72,118.62,正常,低风险
2025/12/27 0:01,监测1,0,0,0,0.5,11.45,72.62,118.61,正常,低风险
2025/12/26 23:59,监测1,0,0,0,0.48,6.04,46.55,118.6,正常,低风险
2025/12/26 23:56,监测1,0,0,0,0.48,11.93,67.89,118.59,正常,低风险
2025/12/26 23:53,监测1,0,0,0,0.49,7.56,69.68,118.57,正常,低风险
2025/12/26 23:50,监测1,0,0,0,0.48,11.14,57.49,118.56,正常,低风险
2025/12/26 23:48,监测1,0,0,0,0.48,8.6,49.15,118.55,正常,低风险
2025/12/26 23:45,监测1,0,0,0,0.49,6.27,65.85,118.54,正常,低风险
2025/12/26 23:42,监测1,0,0,0,0.5,6.91,22.77,118.52,正常,低风险
2025/12/26 23:39,监测1,0,0,0,0.48,8.87,45.48,118.51,正常,低风险
2025/12/26 23:37,监测1,0,0,0,0.48,11.97,66.16,118.5,正常,低风险
2025/12/26 23:34,监测1,0,0,0,0.5,7.09,56.93,118.49,正常,低风险
2025/12/26 23:31,监测1,0,0,0,0.48,11.65,74.07,118.47,正常,低风险
2025/12/26 23:28,监测1,0,0,0,0.48,7.22,57.63,118.46,正常,低风险
2025/12/26 23:26,监测1,0,0,0,0.48,7.69,45.41,118.45,正常,低风险
2025/12/26 23:23,监测1,0,0,0,0.48,5.24,22.29,118.44,正常,低风险
2025/12/26 23:19,监测1,0,0,0,0.48,11.88,58.31,118.42,正常,低风险
2025/12/26 23:16,监测1,0,0,0,0.48,8.01,35.97,118.41,正常,低风险
2025/12/26 23:13,监测1,0,0,0,0.48,10.23,27.97,118.4,正常,低风险
2025/12/26 23:11,监测1,0,0,0,0.48,6.96,60.02,118.39,正常,低风险
2025/12/26 23:08,监测1,0.11,0.18,0.19,0.51,14.77,122.34,118.37,正常,低风险
2025/12/26 23:05,监测1,0,0,0,0.49,9.29,65.85,118.36,正常,低风险
2025/12/26 23:02,监测1,0,0,0,0.48,12.08,80.39,118.35,正常,低风险
2025/12/26 23:00,监测1,0.04,0.07,0.07,0.5,11.17,112.01,118.34,正常,低风险
2025/12/26 22:57,监测1,0,0,0,0.48,5.73,72.67,118.32,正常,低风险
2025/12/26 22:54,监测1,0,0,0,0.48,6.98,49.27,118.31,正常,低风险
2025/12/26 22:51,监测1,0,0,0,0.48,8.38,78.96,118.3,正常,低风险
2025/12/26 22:49,监测1,0.16,0.27,0.27,0.52,12.7,143.83,118.29,正常,低风险
2025/12/26 22:46,监测1,0,0,0,0.48,6.43,51.13,118.27,正常,低风险
2025/12/26 22:43,监测1,0,0,0,0.48,8.51,30.25,118.26,正常,低风险
2025/12/26 22:40,监测1,0,0,0,0.48,6.75,34.58,118.25,正常,低风险
2025/12/26 22:38,监测1,0,0,0,0.48,8.45,63.95,118.24,正常,低风险
2025/12/26 22:35,监测1,0,0,0,0.49,10.98,46.43,118.22,正常,低风险
2025/12/26 22:32,监测1,0,0,0,0.49,7.75,36.73,118.21,正常,低风险
2025/12/26 22:30,监测1,0.01,0.02,0.02,0.51,8.31,148.7,118.2,正常,低风险
2025/12/26 22:27,监测1,0,0,0,0.48,12.14,40.47,118.19,正常,低风险
2025/12/26 22:23,监测1,0,0,0,0.49,10.79,66.29,118.17,正常,低风险
2025/12/26 22:20,监测1,0,0,0,0.5,12.13,33.68,118.16,正常,低风险
2025/12/26 22:17,监测1,0,0,0,0.48,8.12,26.97,118.15,正常,低风险
2025/12/26 22:14,监测1,0,0,0,0.5,7.7,47.94,118.14,正常,低风险
2025/12/26 22:12,监测1,0,0,0,0.49,6.05,59.99,118.12,正常,低风险
2025/12/26 22:09,监测1,0.17,0.28,0.28,0.53,13.81,144.27,118.11,正常,低风险
2025/12/26 22:06,监测1,0,0,0,0.49,7.64,25.52,118.1,正常,低风险
2025/12/26 22:03,监测1,0,0,0,0.49,8.74,38.95,118.09,正常,低风险
2025/12/26 22:01,监测1,0,0,0,0.48,10.74,27.59,118.07,正常,低风险
2025/12/26 21:58,监测1,0,0,0,0.48,6.66,65.77,118.06,正常,低风险
2025/12/26 21:55,监测1,0,0,0,0.5,10.03,29.05,118.05,正常,低风险
2025/12/26 21:52,监测1,0,0,0,0.49,10.94,22.12,118.04,正常,低风险
2025/12/26 21:50,监测1,0,0,0,0.49,9.13,34.87,118.02,正常,低风险
2025/12/26 21:47,监测1,0,0,0,0.48,7.23,79.79,118.01,正常,低风险
2025/12/26 21:44,监测1,0,0,0,0.48,6.28,51.85,118,正常,低风险
2025/12/26 21:42,监测1,0,0,0,0.48,10.86,38.5,117.99,正常,低风险
2025/12/26 21:39,监测1,0,0,0,0.5,7.68,45.31,117.97,正常,低风险
2025/12/26 21:36,监测1,0,0,0,0.48,7.12,48.94,117.96,正常,低风险
2025/12/26 21:33,监测1,0,0,0,0.5,8.26,70.78,117.95,正常,低风险
2025/12/26 21:31,监测1,0,0,0,0.48,11.76,34.53,117.94,正常,低风险
2025/12/26 21:26,监测1,0,0,0,0.48,8.35,44.65,117.92,正常,低风险
2025/12/26 21:24,监测1,0.11,0.18,0.18,0.51,9.21,154.73,117.91,正常,低风险
2025/12/26 21:21,监测1,0,0,0,0.49,12.09,23.8,117.9,正常,低风险
2025/12/26 21:18,监测1,0,0,0,0.48,7.54,51.65,117.89,正常,低风险
2025/12/26 21:15,监测1,0,0,0,0.48,7.72,79.86,117.87,正常,低风险
2025/12/26 21:13,监测1,0,0,0,0.48,5.93,26.2,117.86,正常,低风险
2025/12/26 21:10,监测1,0,0,0,0.49,7.42,40.4,117.85,正常,低风险
2025/12/26 21:07,监测1,0,0,0,0.48,12.18,44.17,117.84,正常,低风险
2025/12/26 21:04,监测1,0,0,0,0.49,7.4,24.6,117.82,正常,低风险
2025/12/26 21:02,监测1,0,0,0,0.48,8.05,25.67,117.81,正常,低风险
2025/12/26 20:59,监测1,0,0,0,0.5,7.88,58.08,117.8,正常,低风险
2025/12/26 20:56,监测1,0,0,0,0.48,6.09,68.06,117.79,正常,低风险
2025/12/26 20:54,监测1,0,0,0,0.5,6.89,34.7,117.77,正常,低风险
2025/12/26 20:51,监测1,0,0,0,0.5,7.8,72.4,117.76,正常,低风险
2025/12/26 20:48,监测1,0,0,0,0.49,9.75,25.77,117.75,正常,低风险
2025/12/26 20:45,监测1,0,0,0,0.49,11.39,66.04,117.74,正常,低风险
2025/12/26 20:43,监测1,0,0,0,0.49,10.38,22.4,117.72,正常,低风险
2025/12/26 20:40,监测1,0,0,0,0.48,12.48,72.92,117.71,正常,低风险
2025/12/26 20:37,监测1,0,0,0,0.49,8.81,39.44,117.7,正常,低风险
2025/12/26 20:34,监测1,0,0,0,0.48,6.99,30.61,117.69,正常,低风险
2025/12/26 20:30,监测1,0,0,0,0.5,5.55,56.31,117.67,正常,低风险
2025/12/26 20:27,监测1,0,0,0,0.49,10.03,61.47,117.66,正常,低风险
2025/12/26 20:25,监测1,0,0,0,0.49,11.06,24.8,117.65,正常,低风险
2025/12/26 20:22,监测1,0,0,0,0.49,12.34,68.46,117.64,正常,低风险
2025/12/26 20:19,监测1,0,0,0,0.48,8.35,31.47,117.62,正常,低风险
2025/12/26 20:17,监测1,0,0,0,0.49,9.83,39.28,117.61,正常,低风险
2025/12/26 20:14,监测1,0,0,0,0.5,10.99,40.45,117.6,正常,低风险
2025/12/26 20:11,监测1,0,0,0,0.48,10.27,37.01,117.59,正常,低风险
2025/12/26 20:08,监测1,0,0,0,0.49,5.05,62.51,117.57,正常,低风险
2025/12/26 20:06,监测1,0,0,0,0.48,8.4,59.92,117.56,正常,低风险
2025/12/26 20:03,监测1,0,0,0,0.5,10.43,30.23,117.55,正常,低风险
2025/12/26 20:00,监测1,0,0,0,0.48,11.04,51.75,117.54,正常,低风险
2025/12/26 19:57,监测1,0,0,0,0.49,11.34,61.54,117.52,正常,低风险
2025/12/26 19:55,监测1,0,0,0,0.49,8.66,64.97,117.51,正常,低风险
2025/12/26 19:52,监测1,0,0,0,0.5,7.63,68.14,117.5,正常,低风险
2025/12/26 19:49,监测1,0,0,0,0.49,12.15,60.77,117.49,正常,低风险
2025/12/26 19:46,监测1,0,0,0,0.49,9.71,57.24,117.47,正常,低风险
2025/12/26 19:44,监测1,0,0,0,0.48,8.29,31.94,117.46,正常,低风险
2025/12/26 19:41,监测1,0,0,0,0.49,10.46,30.47,117.45,正常,低风险
2025/12/26 19:38,监测1,0,0,0,0.48,10.29,46.72,117.44,正常,低风险
2025/12/26 19:34,监测1,0,0,0,0.48,8.1,29.11,117.42,正常,低风险
2025/12/26 19:31,监测1,0,0,0,0.48,12.24,78.51,117.41,正常,低风险
2025/12/26 19:29,监测1,0,0,0,0.48,11.21,42.31,117.4,正常,低风险
2025/12/26 19:26,监测1,0,0,0,0.48,12.18,56.58,117.39,正常,低风险
2025/12/26 19:23,监测1,0.14,0.23,0.23,0.5,9.82,101.95,117.37,正常,低风险
2025/12/26 19:20,监测1,0,0,0,0.48,8.84,44.94,117.36,正常,低风险
2025/12/26 19:18,监测1,0,0,0,0.48,5.55,43.74,117.35,正常,低风险
2025/12/26 19:15,监测1,0,0,0,0.48,10.98,79.28,117.34,正常,低风险
2025/12/26 19:12,监测1,0,0,0,0.48,9.91,47.85,117.32,正常,低风险
2025/12/26 19:09,监测1,0,0,0,0.48,11.03,21.39,117.31,正常,低风险
2025/12/26 19:07,监测1,0,0,0,0.48,5.59,32.14,117.3,正常,低风险
2025/12/26 19:04,监测1,0,0,0,0.49,12.18,23.59,117.29,正常,低风险
2025/12/26 19:01,监测1,0,0,0,0.48,7.38,55.62,117.27,正常,低风险
2025/12/26 18:58,监测1,0,0,0,0.48,6.11,69.19,117.26,正常,低风险
2025/12/26 18:56,监测1,0,0,0,0.49,8.05,62.73,117.25,正常,低风险
2025/12/26 18:53,监测1,0.01,0.02,0.02,0.5,12.16,114.64,117.24,正常,低风险
2025/12/26 18:50,监测1,0.07,0.12,0.11,0.51,12.17,103.06,117.22,正常,低风险
2025/12/26 18:47,监测1,0,0,0,0.48,9.17,53.84,117.21,正常,低风险
2025/12/26 18:45,监测1,0,0,0,0.5,6.94,39.73,117.2,正常,低风险
